"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Ramli N.H.; Abdullah N.A.S.; Rusli N.I.A.","Ramli, Nor Haniza (60092407300); Abdullah, Nur Atiqah Sia (55433263000); Rusli, Nur Ida Aniza (57188871180)","60092407300; 55433263000; 57188871180","A Systematic Review of Functional Requirements, Modelling Practices, and Validation Strategies in IoT Application Development","2025","International Journal of Advanced Computer Science and Applications","16","12","","112","135","0","10.14569/IJACSA.2025.0161210","https://www.scopus.com/pages/publications/105028477000?origin=resultslist","The rapid development of the Internet of Things (IoT) requires systematic development methods that address complex functional, architectural, and validation concerns. This review synthesized research published between 2016 and 2023 to characterize common functional requirements (FRs), current modelling techniques, and validation practices. From an initial corpus of 1,598 articles, 425 publications were selected for indepth analysis. The results demonstrated a consistent emphasis on data handling, inter-device communication, analytics, and system management. Nevertheless, critical gaps persisted in end-to-end security and context-aware computing. Sequence, class, and use case diagrams dominated modelling practices, which indicated attention to system behavior and interactions. Conversely, state machine and deployment diagrams were underutilized despite their potential to better capture runtime states and architectural configurations. The validation approaches in IoT development were primarily empirical, with experiments and case studies predominating. Expert reviews are valuable for early-stage assessment, but were rarely applied, which indicated missed opportunities for early improvement of design quality in the lifecycle. Overall, the results reflected the maturity and limitations of current practices in IoT engineering. These limitations can be addressed by diversifying modelling techniques, enhancing security integration, and using hybrid validation frameworks. This review presented a foundational reference to guide the systematic development of scalable, secure, and context-aware IoT systems, and contributed to the evolving body of IoT software engineering knowledge. © (2025), (Science and Information Organization), All Rights Reserved.","Functional requirements; Internet of Things; systematic review; Unified Modeling Language; validation","Information management; Network security; Product design; Software engineering; Application development; Complex functionals; Development method; Functional requirement; Modelling techniques; Requirements modeling; Systematic Review; Unified Modeling; Validation; Validation strategies; Life cycle","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105028477000"
"Wu Z.; Xia X.; Mu Y.","Wu, Zhouming (59258338600); Xia, Xu (60353675200); Mu, Yifen (35792395100)","59258338600; 60353675200; 35792395100","A Novel Sample-Based Best Response Dynamics for SolvingNash Equilibrium in Continuous Games","2025","Proceedings of 2025 7th International Conference on Distributed Artificial Intelligence, DAI 2025","","","","130","137","0","10.1145/3772429.3772492","https://www.scopus.com/pages/publications/105028665740?origin=resultslist","Nash equilibrium (NE) computation is an important problem in systems of distributed artificial intelligence (DAI) with games, i.e, strategic interaction between agents. However, when the action space is continuous and payoff functions are not concave, the pure NE may not exist and there are few algorithms proposed to solve the games. In this paper, we consider NE computation in continuous games with one-dimensional action space for each player. We propose a sample-based best response dynamics (SBRD), in which the best response of each player is approximated via finite sample points. By redefining saddle and sink, as well as investigating the dynamical properties of SBRD, we theoretically prove that SBRD admits a unique solution from almost all initial states and converges to some critical point. In SBRD, we do not assume any properties of payoff functions or accuracy of the best response. Surprisingly, even when NEs do not exist, SBRD can still find approximate NE. The approach also applies to scenarios with incomplete information, thereby eliminating the limitation of traditional dynamics that require precise payoff knowledge. Besides, this paper bridges DAI and dynamical systems theory by studying the piecewise-continuous dynamical systems induced by SBRD, advancing the application of dynamical system theory for learning dynamics in broader game classes. © 2025 Copyright held by the owner/author(s).","Best Response Dynamics; Convergence; Function Approximation; Learning in Games; Non-smooth Dynamical Systems","Artificial intelligence; Computation theory; Distributed computer systems; Dynamics; Game theory; Human computer interaction; Intelligent agents; Interactive computer systems; Learning systems; Nash equilibrium; One dimensional; Sampling; System theory; Action spaces; Best response; Best response dynamics; Convergence; Distributed Artificial Intelligence; Functions approximations; Learning in games; Nash equilibrium computations; Non-smooth dynamical systems; Payoff function; Dynamical systems","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105028665740"
"Kuo H.-J.; Roudsari A.; Chiu H.-W.; Kuo A.","Kuo, Hung-Ju (60356820500); Roudsari, Abdul (6603771708); Chiu, Hung-Wen (55649778700); Kuo, Alex (23091535600)","60356820500; 6603771708; 55649778700; 23091535600","The ""Silent"" Failures of Scoring CDSS: Challenge in Detecting Malfunctions","2025","ICMHI 2025 - 2025 9th International Conference on Medical and Health Informatics","","","","353","359","0","10.1145/3761712.3761788","https://www.scopus.com/pages/publications/105028833560?origin=resultslist","Defective clinical decision support system (CDSS) could deliver wrong information to clinical workers, which lead wrong decisions during their patient cares and cause unintended adverse consequences. Change point detection methods, which focus on segmenting time series data and using statistical techniques to infer or detect change point locations, have been proposed to identify periods when a CDSS starts exhibiting abnormal behavior. However, we found it may not effectively capture scoring CDSS malfunctions, particularly when applied directly to the daily count of filed scores. For instance, using the Sequential Organ Failure Assessment (SOFA) score extracted from MIMIC-III clinical database as a case study, we observed that its malfunctions were not accurately detected because the scoring tool is designed to assume that missing data indicates a normal condition (assigning a sub score of 0), which may lead to an underestimation of the patient condition and potentially result in incorrect recommendations from downstream automated decision support systems. This malfunction could arise from various factors, such as missing or delayed data entries, inconsistencies in score calculation logic, or system integration errors affecting score transmission. In this study, we demonstrate the Poisson change point model was not able to detect the SOFA CDSS malfunction(s) by monitoring the daily count of SOFA scores. Further analytical approaches need to be explored to enable regular monitoring of this type of scoring CDSS, reducing the burden of manual malfunction detection and improving system robustness.  © 2025 Copyright held by the owner/author(s).","change points detection; Clinical decision support system; malfunctions; scoring system","Decision support systems; Change point detection; Clinical decision support systems; Detection methods; Failure assessment; Malfunction; Organ failure; Patient care; Scoring systems; Silent failures; Workers'; Artificial intelligence","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105028833560"
"Elshakankiri M.; Cheong L.","Elshakankiri, Maher (26423697700); Cheong, Lucas (60353412100)","26423697700; 60353412100","Exploring Student Perceptions of In-Class Interactive Activities in Post-Secondary Information Technology Courses","2025","ACM SIGCITE 2025 - Proceedings of the 26th ACM Annual Conference on Cybersecurity and Information Technology Education","","","","254","259","0","10.1145/3769694.3771162","https://www.scopus.com/pages/publications/105028707225?origin=resultslist","In-class interactive activities are widely used to promote engagement in higher education, yet student perspectives on specific designs remain underexplored in information technology courses. This study examines perceptions of individual and group activities, with and without peer discussion, and compares reactions to theoretical and practical prompts. A cross-sectional survey was administered across two academic terms, encompassing six sections in three information technology courses, and surveyed master's and undergraduate students, yielding 279 responses. The survey measured three dimensions (enjoyment, inclusion, and understanding) on a five-point Likert scale and invited optional open-ended comments. Data were analyzed using descriptive statistics for scaled items and a brief thematic review of comments to identify recurring sentiments about activity design and implementation. The study maps design choices to student experience. It outlines implications for integrating interactive activities into post-secondary information technology courses, while noting limitations and priorities for future multi-site, performance-based research.  © 2025 Copyright held by the owner/author(s).","In-class activities; information technology education; post-secondary education","Curricula; Education computing; Educational technology; Engineering education; Interactive computer systems; Technical presentations; Cross-sectional surveys; Group activities; High educations; In-class activity; Information technology education; Interactive activities; Peer discussions; Postsecondary education; Student perceptions; Student perspectives; Students","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105028707225"
"Duan Y.; Miao X.; Golam Saklain M.; Fang W.; Deng F.","Duan, Yitao (60352014700); Miao, Xisong (60170477000); Golam Saklain, Md (60351510700); Fang, Weihao (60171818200); Deng, Fei (55181559600)","60352014700; 60170477000; 60351510700; 60171818200; 55181559600","Binary Image Classification Using KNN Optimized with Mahalanobis Distance","2025","Proceedings of 2025 International Conference on Artificial Intelligence and Product Design, AIPD 2025","","","","144","151","0","10.1145/3765416.3765441","https://www.scopus.com/pages/publications/105028558441?origin=resultslist","Binary classification is a key machine learning task with wide applications. However, traditional K-Nearest Neighbors (KNN) suffers in high-dimensional settings due to its use of Euclidean distance. To improve performance, we propose a Mahalanobis distance-based KNN method for binary image classification. By integrating image preprocessing (median filtering and segmentation) with multi-feature fusion (color histograms, edge orientation, and Hu moments), the method captures more discriminative information. Replacing Euclidean with Mahalanobis distance better handles feature correlations and variances. Experiments on public datasets show superior accuracy, recall, and F1-score compared to traditional KNN, decision tree, and random forest models, confirming its effectiveness and robustness. © 2025 Copyright held by the owner/author(s).","Binary image classification; Feature fusion; Image preprocessing; Mahalanobis distance","Artificial intelligence; Classification (of information); Decision trees; Image classification; Image enhancement; Image segmentation; Learning systems; Median filters; Motion compensation; Nearest neighbor search; Random forests; Binary classification; Binary image classification; Features fusions; High-dimensional; Higher-dimensional; Image preprocessing; Learning tasks; Machine-learning; Mahalanobis distances; Nearest-neighbour; Binary images","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105028558441"
"Wang L.","Wang, Long (60328045100)","60328045100","Research on Construction of New Media ICH User Portraits and Personalized Communication Based on Machine Learning Algorithms","2025","Proceedings of 2025 4th International Conference on Artificial Intelligence and Intelligent Information Processing, AIIIP 2025","","","","245","250","0","10.1145/3778534.3778573","https://www.scopus.com/pages/publications/105027039882?origin=resultslist","Aiming at the problems of vague user positioning, homogeneous content, and low communication efficiency in the new media communication of Intangible Cultural Heritage (ICH), this paper proposes a research framework for ICH user portrait construction and personalized communication based on machine learning algorithms. First, multi-dimensional user data (basic information, behavior data, content preference data) were collected from three major new media platforms (WeChat Official Accounts, Douyin, Bilibili) with ICH themes. Second, user feature engineering was completed through data cleaning and feature standardization, and machine learning algorithms were used to build user portraits: K-means clustering was adopted for user segmentation to divide users into four types (Young Curious Type, Cultural In-depth Type, Family Parent-child Type, Regional Associated Type); Random Forest (RF) algorithm was used for user preference prediction to output the ICH content types (e.g., paper-cutting, shadow puppetry) and forms (short videos, long texts) preferred by users. Finally, personalized communication strategies were designed based on user portraits, and experimental verification was conducted on real new media data. The results show that: compared with traditional clustering algorithms (DBSCAN) and classification algorithms (SVM, Logistic Regression), the K-means algorithm achieves a Silhouette Coefficient of 0.78 and a DB Index of 0.32, and the RF algorithm achieves an accuracy of 0.89 and an F1-score of 0.87, both showing better performance; after applying personalized communication, the user click rate, average stay time, and collection rate increased by 35%, 28%, and 22% respectively compared with non-personalized communication. This study provides a precise user positioning tool for new media ICH communication and contributes to the living inheritance of ICH.  © 2025 Copyright held by the owner/author(s).","Intangible Cultural Heritage (ICH); K-means Clustering; Machine Learning; New Media; Personalized Communication; Random Forest; User Portrait; User Segmentation","Behavioral research; Historic preservation; Human engineering; K-means clustering; Logistic regression; Machine learning; Random forests; User interfaces; Intangible cultural heritage; Intangible cultural heritages; K-means++ clustering; Machine learning algorithms; Machine-learning; New media; Personalized communications; Random forests; User portrait; User segmentation; Learning systems","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105027039882"
"Doloc-Mihu A.; Gunay C.; Robertson C.; Jin W.; Xu X.; Barakat R.","Doloc-Mihu, Anca (8529451500); Gunay, Cengiz (57207555780); Robertson, Cindy (57219715976); Jin, Wei (57208834717); Xu, Xin (56223967900); Barakat, Rahaf (57190948922)","8529451500; 57207555780; 57219715976; 57208834717; 56223967900; 57190948922","A Sustainable Service-Learning Outreach Model for Improving Student Success and Broadening Participation in Computing","2025","ACM SIGCITE 2025 - Proceedings of the 26th ACM Annual Conference on Cybersecurity and Information Technology Education","","","","200","206","0","10.1145/3769694.3771134","https://www.scopus.com/pages/publications/105028699847?origin=resultslist","Service-learning, an experiential learning pedagogy, has been shown to be effective in attracting and retaining students in computing, thereby contributing to the mission of broadening participation in computing (BPC). This paper presents a sustainable, project-based outreach model designed to engage students in educating communities about computing concepts. The model is grounded in a successful, multi-component service-learning program established at our undergraduate college to address the need to increase the number of students who persist in information technology (IT) and related majors.Our unique program has proven to be sustainable through an established elective course and strong departmental support. This paper reviews the foundational components that have supported the outreach model over its 13 years of existence. More significantly, we highlight recent enhancements, including a new framework that unifies the format of our outreach activities and an online platform to document existing and new initiatives, facilitating adoption by others. The newly introduced outreach components include a series of career development events featuring IT alumni, as well as training workshops for K-12 teachers. We hope to inspire other institutions to adopt our model - or adapt its components - to enhance their own outreach initiatives and BPC efforts.  © 2025 Copyright held by the owner/author(s).","","Curricula; Education computing; Employment; Learning systems; Students; Teaching; Broadening participation in computing; Experiential learning; Learning pedagogy; Multicomponents; Project-based; Service learning; Service learning project; Student success; Sustainable project; Sustainable services; Personnel training","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105028699847"
"Sinaga F.M.; Pangaribuan J.J.; Kelvin; Ferawaty; Widjaja A.E.","Sinaga, Frans Mikael (57215527202); Pangaribuan, Jefri Junifer (57213221087); Kelvin (57215527378); Ferawaty (60349842300); Widjaja, Andree Emmanuel (55991768000)","57215527202; 57213221087; 57215527378; 60349842300; 55991768000","Dynamic Sentiment Analysis on the Emergence of Pre-Trained Generative Model-Based Applications in Indonesia","2025","International Journal of Advanced Computer Science and Applications","16","12","","1150","1161","0","10.14569/IJACSA.2025.01612111","https://www.scopus.com/pages/publications/105028523598?origin=resultslist","The emergence of pre-trained generative model–based applications has intensified sentiment dynamics within Indonesia’s multi-platform digital ecosystem, where sentiment intensity and temporal fluctuations occur simultaneously. To overcome these challenges, this study extends IndoBERT by incorporating a time-aware tokenization mechanism within a fine-grained dynamic sentiment analysis framework. This mechanism is designed to explicitly capture the evolution of sentiment over time. Instead of relying on external embeddings or implicit timestamps, temporal information is injected directly into the IndoBERT tokenizer through explicit temporal tokens, enabling end-to-end temporal adaptation during fine-tuning. We utilized a large-scale dataset harvested from various platforms—including TikTok, Twitter (X), YouTube, and forums—alongside AI-generated content from Gemini, ChatGPT, and Copilot. The dataset was annotated into five fine-grained sentiment classes: very positive, positive, neutral, negative, and very negative. The experimental evaluation demonstrates that the proposed time-aware IndoBERT model attains an average accuracy of 96.38%, exceeding the performance of the baseline BERT and RoBERTa models. Furthermore, ablation studies validate that the inclusion of time-aware tokenization yields quantifiable performance gains, proving that explicit temporal encoding refines sentiment sensitivity and offers sharper insights into the shifting public opinion in Indonesia. © (2025), (Science and Information Organization). All rights reserved.","Dynamic sentiment; fine-grained; IndoBERT; multi-platform big data; sentiment analysis","Information systems; Large datasets; Social aspects; Dynamic sentiment; Fine grained; Generative model; IndoBERT; Indonesia; Model-based OPC; Multi-platform; Multi-platform big data; Sentiment analysis; Tokenization; Sentiment analysis","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105028523598"
"Guo Y.; Xu Y.; Wang X.","Guo, Yihua (57965674400); Xu, Yanjun (58641677000); Wang, Xiaocun (58109145900)","57965674400; 58641677000; 58109145900","Research on Grid Investment Capacity Prediction Based on Grey System Model","2025","Proceedings of 2025 4th International Conference on Artificial Intelligence and Intelligent Information Processing, AIIIP 2025","","","","406","410","0","10.1145/3778534.3778597","https://www.scopus.com/pages/publications/105027088840?origin=resultslist","With the continuous improvement of technological innovation levels driving social development, the total electricity consumption of the whole society is also constantly increasing. Therefore, it is imperative to increase investment in power grid construction and establish a power grid that can operate safely and stably. This paper analyzes and studies the influencing factors affecting the investment capacity of power grids by using the grey relational analysis method. Based on the above analysis, starting from internal and external influencing factors, it fully considers the operation of power grid enterprises, power supply, energy conservation and emission reduction, as well as economic and social factors. It constructs a prediction model for the investment capacity of power grid enterprises by using the grey prediction model GM(1, N). Empirical analysis was conducted to verify the validity of the model, which can help grasp the investment capacity of power grid enterprises and impose constraints on funds when optimizing the project investment portfolio.  © 2025 Copyright held by the owner/author(s).","Grey prediction model; Grey relational analysis method; Investment by power grid enterprises; Investment capacity prediction","Economic and social effects; Electric power system economics; Electric power transmission networks; Factor analysis; Information management; Power grids; Power system analysis; Prediction models; Technological forecasting; Capacity prediction; Gray relational analysis method; Grey prediction model; Grey system model; Grid enterprise; Grid investment; Investment by power grid enterprise; Investment capacity prediction; Power grids; Prediction-based; Investments","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105027088840"
"Yang F.; Huang W.; Gao D.; Dai J.; Wang P.","Yang, Fan (60328125800); Huang, Wanhua (60327883600); Gao, Deli (60328125900); Dai, Jinchi (59387565900); Wang, Peiyan (56141831000)","60328125800; 60327883600; 60328125900; 59387565900; 56141831000","A Pre-training Language Model for Aviation Manufacturing based on Nearest Neighbor DistillationA Pre-training Language Model for Aviation Manufacturing","2025","Proceedings of 2025 4th International Conference on Artificial Intelligence and Intelligent Information Processing, AIIIP 2025","","","","836","841","0","10.1145/3778534.3778664","https://www.scopus.com/pages/publications/105027064419?origin=resultslist","General domain pre-trained language models underperform in aviation manufacturing. Due to the data isolation and the limited training datasets, full or incremental pre-training methods risks overfitting, and knowledge distillation could degrade the language capabilities of pre-trained language models. To address this, we propose a nearest neighbor distillation based training method which introduces a nearest neighbor distillation loss function. This approach maintains semantic representation capabilities for general vocabulary during domain knowledge learning. By this approach, a pre-trained language model NNKD-BERT is trained. Experimental results demonstrate that NNKD-BERT achieves 78.58% mask token prediction accuracy in masked language model tasks, surpassing general domain BERT, full-pretrained models, incremental pre-training models, and knowledge distillation models. The model performs exceptionally well in entity recognition and relation extraction tasks, particularly showing significant advantages under few-shot conditions.  © 2025 Copyright held by the owner/author(s).","Aviation manufacturing; Few-shot Learning; Nearest neighbor distillation; Pre-training language model","Computational linguistics; Computational methods; Distillation; Domain Knowledge; Information management; Learning systems; Natural language processing systems; Nearest neighbor search; Aviation manufacturing; Few-shot learning; Language model; Near neighbor distillation; Nearest-neighbour; Overfitting; Pre-training; Pre-training language model; Training dataset; Training methods; Semantics","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105027064419"
"Wang Y.","Wang, Yuchen (59858627900)","59858627900","The impact of various in-vehicle human-machine interface (HMI) information on automated driver takeover performance in scenarios where straight driving encounters obstacles","2025","Proceedings of 2025 4th International Conference on Artificial Intelligence and Intelligent Information Processing, AIIIP 2025","","","","462","467","0","10.1145/3778534.3778606","https://www.scopus.com/pages/publications/105027104138?origin=resultslist","In conditionally automated vehicles, the collaborative co-driving between humans and automated systems, along with the application of intelligent central control screens, results in significant differences in human-machine interaction (HMI) methods compared to traditional vehicles. Therefore, this study investigates the HMI of automated vehicles from the perspectives of different types of takeover requests (visual and auditory) and varying degrees of takeover reminders, aiming to enhance the driver's takeover effectiveness. The scenario of encountering movable obstacles during straight driving is selected for research. Through experimental studies, it is found that information volume and voice prompts can effectively attract the driver's attention and improve the efficiency of human-vehicle information exchange. Additionally, providing explanatory information related to the automated driving tasks helps enhance the driver's trust in the system and situational awareness, thereby improving the automated driving experience.  © 2025 Copyright held by the owner/author(s).","Conditional Automation; Dricing Straight; Driving Obstacles; Human-Machine Interface (HMI); Takeover Performance; Takeover Request; Visual Information; Voice Prompt","Automobile drivers; Behavioral research; Human computer interaction; Information dissemination; Interactive computer systems; Man machine systems; Vehicle performance; Conditional automation; Dricing straight; Driving obstacle; Human Machine Interface; Human-machine interface; Performance; Takeover performance; Takeover request; Visual information; Voice prompts; Automation","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105027104138"
"Khovrat A.; Kobziev V.","Khovrat, Artem (58128129600); Kobziev, Volodymyr (6507354120)","58128129600; 6507354120","A TWO-LAYER MODEL TO DETECTING FALSIFIED INFORMATION USING NEURAL NETWORKS IN SOCIALLY ORIENTED SYSTEMS; [ДВОШАРОВА МОДЕЛЬ ДЛЯ ВИЯВЛЕННЯ ФАЛЬСИФІКОВАНОЇ ІНФОРМАЦІЇ З ВИКОРИСТАННЯМ НАЇВНОГО БАЄСІВСЬКОГО КЛАСИФІКАТОРА В СОЦІАЛЬНО ОРІЄНТОВАНИХ СИСТЕМАХ]","2025","Innovative Technologies and Scientific Solutions for Industries","2025","4","","112","123","0","10.30837/2522-9818.2025.4.112","https://www.scopus.com/pages/publications/105027382346?origin=resultslist","The subject matter of the article is the problem of detecting fabricated information in socially oriented systems characterized by significant user load. The goal of the work is to develop of a two-layer fake information classification model based on a combination of a naive Bayesian classifier and a hybrid recurrent-convolutional neural network. The following tasks were solved in the article: conducting expert evaluation and domain analysis to determine basic classes of fake information; analyzing linguistic markers of disinformation and developing feature vectors for classification; developing models for data segregation using a naive Bayesian classifier; conducting experimental verification of the proposed two-layer model in comparison with the RCNN approach. The following methods used are – analytical method for forming a set of disinformation markers; inductive method for determining the target set of indicators for implementing the second layer of the model; expert evaluation for determining the most influential efficiency factors and feature weight coefficients; experimental and multi-criteria evaluation methods for determining the most effective model. The following results were obtained – a classification structure for types of fake information was formed, including five categories from jokes to globally harmful news. A set of discriminative features characteristic of fabricated information was developed, including primary linguistic markers and secondary stylometric indicators. It was determined that the approach using a two-layer model demonstrated, on average, a 15% improvement in efficiency compared to direct application of a hybrid recurrent-convolutional neural network. Conclusions: the application of a two-layer data classification model successfully expands the capabilities of basic detection of data falsification, including scale assessment and analysis of fabrication intentionality. Empirical analysis shows that implementation of a two-layer model with a naive Bayesian classifier achieves an average 15% performance improvement compared to simple neural network application. This performance difference becomes particularly significant in high-throughput systems where rapid identification and response to fabricated information are critical operational parameters. The obtained result allows us to assert the feasibility of implementing the proposed approach, and accordingly, provides the opportunity to reduce the impact of such information in socially oriented systems, especially during crisis situations. © 2025, Kharkiv National University of Radio Electronics. All rights reserved.","data analysis; fake news; naive Bayes classifier; neural networks; parallelization","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105027382346"
"Fawzi H.N.; Yousif S.A.; Mahmood L.S.","Fawzi, Husam N. (59954886600); Yousif, Suhad A. (56644460100); Mahmood, Layth Shakir (59955324900)","59954886600; 56644460100; 59955324900","Arabic Question Generation Based on the Arabic Language's Structural Characteristics; [توليد الأسئلة باللغة العربية بناءً على الخصائص الهيكلية للغة العربي ة]","2025","Iraqi Journal of Science","66","12","","5716","5729","0","10.24996/ijs.2025.66.12.36","https://www.scopus.com/pages/publications/105029359724?origin=resultslist","Automatic question generation is a popular field for many researchers because it is vital in reducing the time and effort of educators in many fields. Still, the main focus is on the English language, and the tools for question generation in Arabic still need to be developed. This paper seeks to overcome this limitation by proposing a method to automate or semi-automate the task of question generation for the Arabic language focused on history topics, using natural language processing's rule-based approach and employing the Arabic language's structural characteristics. Our method successfully generated fill-in-the-blanks MCQ with distractors, and True/False questions with the correct answer, offering the capability of automatic grading without any reliance on external sources or pre-trained models. The proposed method was tested on an Arabic article that contained historical information about the Sumerian civilization and used to generate 100 fill-in-the-blanks MCQ and 100 True/False questions. A manual evaluation by history experts was performed on the generated questions. The generated MCQ achieved (82%) of acceptable questions, and the True/False questions achieved (70%). The findings in this research provided a promising approach toward automating the question generation for the Arabic language while minimizing the required computational resources. © 2025, The Author(s).","Artificial Intelligence; Automatic Question Generation; Linguistic Rules in Arabic; Natural Language Processing; NLP Rule-Based Systems","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105029359724"
"Song Y.; Seo K.; Kim S.; Park J.H.","Song, Yoojeong (57204171986); Seo, Kanghyeon (60349881700); Kim, Svetlana (60349837300); Park, Joo Hyun (56460449800)","57204171986; 60349881700; 60349837300; 56460449800","HCC: A Hierarchical Chart Captioning Model for Enhanced Accessibility of Chart Data for Visually Impaired Users","2025","International Journal of Advanced Computer Science and Applications","16","12","","1210","1219","0","10.14569/IJACSA.2025.01612117","https://www.scopus.com/pages/publications/105028514401?origin=resultslist","In educational settings, charts and graphs are commonly used to convey complex information in a simple and understandable manner. However, these visual representations often present accessibility challenges regarding Accessibility for Visually Impaired users, as they cannot be directly interpreted by screen readers without proper alternative text. This paper proposes a novel hierarchical captioning model (HCC: Hierarchical Chart Captioning) designed to facilitate effective Chart Interpretation. The model utilizes spatial token features to generate captions at multiple levels, each offering varying degrees of detail and abstraction, mimicking human cognitive processing. Three hierarchical levels are developed: Level 1 offers basic and factual descriptions, Level 2 presents more detailed information, and Level 3 provides intuitive interpretations and inferences. By integrating a fine-tuned Transformer Models, this approach ensures efficient caption generation and supports user-selectable caption lengths. The model’s effectiveness is evaluated through user surveys involving 20 instructors, confirming that Level 2 captions provide the most comprehensible descriptions. Experimental results demonstrate that the proposed method outperforms existing captioning approaches, improving both the efficiency and accessibility of educational materials for visually impaired students. These findings highlight the potential of hierarchical learning models to create more inclusive and accessible educational experiences. © (2025), (Science and Information Organization), All Rights Reserved.","accessibility for visually impaired; chart interpretation; Hierarchical captioning; transformer models","Abstracting; Information systems; Learning systems; Vision aids; Accessibility for visually impaired; Chart data; Chart interpretation; Charts and graphs; Educational settings; Hierarchical captioning; Level 2; Transformer modeling; Visually impaired; Visually-impaired users; Human rehabilitation equipment","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105028514401"
"Neumüller D.; Raschke A.; Tichy M.","Neumüller, Denis (57647089100); Raschke, Alexander (24399714500); Tichy, Matthias (7202357873)","57647089100; 24399714500; 7202357873","Providing Information About Implemented Algorithms Improves Program Comprehension: A Controlled Experiment","2025","Proceedings of the 29th International Conference on Evaluation and Assessment in Software Engineering , EASE, 2025 edition, EASE 2025","","","","383","393","1","10.1145/3756681.3756968","https://www.scopus.com/pages/publications/105027146939?origin=resultslist","Context: Various approaches aim to support program comprehension by automatically detecting algorithms in source code. However, no empirical evaluations of their helpfulness have been performed. Objective: To empirically evaluate how algorithm labels - which include the algorithm's name and additional information - impact program comprehension in terms of correctness and time. Method: We conducted a controlled experiment with 56 participants, where the experimental group received code with labeled algorithms. The groups completed exercises designed to measure program comprehension as well as a post-questionnaire on label helpfulness, use cases for algorithm recognition, and reasons for self-implementation of algorithms in practice. Results: Annotating source code with algorithm labels significantly improves program comprehension (p=0.040), with a median improvement of 6 points (∼23%), but does not affect completion times (p=0.991). Qualitative analysis revealed that a majority of participants perceived the labels as helpful, especially for recognizing the codes intent. Participants also proposed use cases such as error detection, optimization, and library replacement. Reasons for self-implementing algorithms included library inadequacies, performance needs and avoiding dependencies or licensing costs. Conclusion: This study shows that algorithm labels improve program comprehension, especially for developers with medium programming experience. Our qualitative analysis also sheds light on how participants benefit from the labels, further use cases for algorithm recognition and motivations behind self-implementing algorithms. © 2025 Copyright held by the owner/author(s).","Algorithm Labels; Algorithm Recognition; Algorithm Self-Implementation; Code Annotation; Maintenance; Program Comprehension","Codes (symbols); Computer systems programming; Labels; Optimization; Algorithm label; Algorithm recognition; Algorithm self-implementation; Code annotation; Controlled experiment; Empirical evaluations; Program comprehension; Qualitative analysis; Source codes; Support programs; Maintenance","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105027146939"
